"","name","class","mass","fall_found","year","lat","long","continent","country","iso3","masscategory"
"39317","yamato","h",22.92,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39318","yamato","h",24.64,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39319","yamato","h",16.11,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39320","yamato","h",12.74,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39321","yamato","h",18.69,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39322","yamato","h",20.46,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39323","yamato","h",14.08,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39324","yamato","h",10.65,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39325","yamato","h",19.35,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39326","yamato","h",10.14,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39327","yamato","h",11.68,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39328","yamato","h",8.04,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39329","yamato","h",7.92,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39330","yamato","h",10.73,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39331","yamato","h",8.52,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39332","yamato","h",9.75,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39333","yamato","h",5.85,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39334","yamato","h",7.54,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39335","yamato","h",11.01,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39336","yamato","h",5.84,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39337","yamato","h",6.45,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39338","yamato","h",9.03,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39339","yamato","h",6.78,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39340","yamato","h",6.61,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39341","yamato","h",6.44,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39342","yamato","h",6.54,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39343","yamato","h",6.22,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39344","yamato","h",10.4,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39345","yamato","h",5.62,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39346","yamato","h",6.86,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39347","yamato","h",7.77,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39348","yamato","h",6.3,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39349","yamato","h",5.99,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39350","yamato","h",4.46,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39351","yamato","h",5.62,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39352","yamato","h",5.27,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39353","yamato","h",4.22,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39354","yamato","h",5.37,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39355","yamato","h",4.4,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39356","yamato","h",3.86,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39357","yamato","h",5.31,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39358","yamato","h",4.14,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39359","yamato","l",3.53,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39360","yamato","h",4.74,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39361","yamato","h",4.03,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39362","yamato","h",4.49,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39363","yamato","h",3.72,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39364","yamato","h",4.5,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39365","yamato","h",3.56,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39366","yamato","h",4.1,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39367","yamato","h",2.62,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39368","yamato","h",2.67,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39369","yamato","h",3.04,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39370","yamato","h",3.82,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39371","yamato","h",3.29,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39372","yamato","h",5.11,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39373","yamato","h",4.03,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39374","yamato","h",4.61,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39375","yamato","h",3.79,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39376","yamato","h",2.66,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39377","yamato","h",2.68,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39378","yamato","h",3.96,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39379","yamato","h",2.74,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39380","yamato","h",2.77,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39381","yamato","h",2.6,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39382","yamato","h",2.2,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39383","yamato","h",3.5,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39384","yamato","h",3.99,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39385","yamato","h",3.6,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39386","yamato","h",3.93,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39387","yamato","h",2.69,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39388","yamato","h",3.72,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39389","yamato","h",2.37,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39390","yamato","h",3.06,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39391","yamato","h",2.39,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39392","yamato","h",2.49,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39393","yamato","h",2.48,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39394","yamato","h",2.81,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39395","yamato","h",2.51,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39396","yamato","h",3.07,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39397","yamato","h",2.84,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39398","yamato","h",2.58,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39399","yamato","h",32.05,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39400","yamato","h",51.73,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39401","yamato","h",1841,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","greater than 100g"
"39402","yamato","h",640,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","greater than 100g"
"39403","yamato","h",626,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","greater than 100g"
"39404","yamato","h",352.57,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","greater than 100g"
"39405","yamato","l",283.11,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","greater than 100g"
"39406","yamato","l",164.42,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","greater than 100g"
"39407","yamato","h",265.96,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","greater than 100g"
"39408","yamato","l",137.4,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","greater than 100g"
"39409","yamato","h",128.09,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","greater than 100g"
"39410","yamato","h",65.21,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39411","yamato","l",141.06,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","greater than 100g"
"39412","yamato","h",134.2,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","greater than 100g"
"39413","yamato","ll",20.67,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39414","yamato","h",9.02,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39415","yamato","ll",7,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39416","yamato","h",5.26,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39417","yamato","h",4.36,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39418","yamato","h",5.52,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39419","yamato","h",3,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39420","yamato","h",2.35,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39421","yamato","l",2.27,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39422","yamato","h",1.84,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39423","yamato","h",1.84,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39424","yamato","h",1.79,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39425","yamato","h",1.47,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39426","yamato","l",1.74,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39427","yamato","h",1.46,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39428","yamato","h",1.01,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39429","yamato","h",34.2,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39430","yamato","l",33.71,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39431","yamato","l",10.73,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39432","yamato","l",8.55,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39433","yamato","h",10.74,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39434","yamato","h",8.7,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39435","yamato","h",6.6,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39436","yamato","h",14.57,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39437","yamato","h",13.36,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39438","yamato","h",10.72,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39439","yamato","l",13.01,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39440","yamato","h",6.15,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39441","yamato","l",3.86,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39442","yamato","h",6.32,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39443","yamato","h",5.2,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39444","yamato","h",4.71,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39445","yamato","l",2.37,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39446","yamato","l",2.78,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39447","yamato","h",2.74,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39448","yamato","h",2.05,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39449","yamato","h",2.14,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39450","yamato","ll",3.42,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39451","yamato","h",6.83,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39452","yamato","h",45.04,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39453","yamato","l",23.04,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39454","yamato","h",15.2,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39455","yamato","l",20.55,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39456","yamato","ll",11.05,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39457","yamato","h",9.07,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39458","yamato","l",11.13,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39459","yamato","h",5.3,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39460","yamato","h",8.71,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39461","yamato","l",6.3,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39462","yamato","h",5.2,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39463","yamato","l",4.94,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39464","yamato","h",4.74,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39465","yamato","ll",2.14,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39466","yamato","l",4.49,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39467","yamato","l",6.97,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39468","yamato","l",24.41,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39469","yamato","h",16.36,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39470","yamato","h",11.96,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39471","yamato","l",12.82,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39472","yamato","h",13.63,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39473","yamato","h",3.83,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39474","yamato","h",3.92,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39475","yamato","ll",3.55,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39476","yamato","h",3.74,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39477","yamato","l",2.32,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39478","yamato","l",3.03,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39479","yamato","h",3.08,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39480","yamato","h",0.96,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","less than 1g"
"39481","yamato","l",0.95,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","less than 1g"
"39482","yamato","h",2048,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","greater than 100g"
"39483","yamato","h",58.1,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39484","yamato","h",45.93,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39485","yamato","h",54.16,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39486","yamato","l",16.69,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39487","yamato","h",4.96,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39488","yamato","l",24.98,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39489","yamato","l",203.61,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","greater than 100g"
"39490","yamato","l",52.96,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39491","yamato","l",22.46,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39492","yamato","ll",39.68,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39493","yamato","h",16.16,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39494","yamato","h",37.61,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39495","yamato","h",18.91,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39496","yamato","l",811,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","greater than 100g"
"39497","yamato","diogenite",61.8,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39498","yamato","h",3.66,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39499","yamato","howardite",10.9,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39500","yamato","h",4.36,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39501","yamato","l",1.72,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39502","yamato","h",507.05,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","greater than 100g"
"39503","yamato","h",548.94,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","greater than 100g"
"39504","yamato","l",223.53,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","greater than 100g"
"39505","yamato","h",45.93,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39506","yamato","l",281.6,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","greater than 100g"
"39507","yamato","l",221.07,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","greater than 100g"
"39508","yamato","co",3.13,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39509","yamato","h",265.2,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","greater than 100g"
"39510","yamato","h",15.09,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39511","yamato","h",6.68,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","1g to 10g"
"39512","yamato","h",28.2,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39513","yamato","eucrite",20.18,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39514","yamato","eucrite",31.05,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
"39515","yamato","l",89.65,"Found",1979,-71.5,35.66667,"Antarctica","Antarctica","ATA","10g to 100g"
